id,code,name,reconcile,user_type_id:id,chart_template_id:id
co_puc_22050501,22050501,Proveedores Nacionales,TRUE,account.data_account_type_payable,l10n_co_xphera_chart_template_generic
co_puc_22050502,22050502,Proveedores De Negocios Conjuntos,TRUE,account.data_account_type_payable,l10n_co_xphera_chart_template_generic
co_puc_23050501,23050501,Participacion En Negocios Conjuntos,TRUE,account.data_account_type_payable,l10n_co_xphera_chart_template_generic
co_puc_23359501,23359501,Otros Costos Y Gastos Por Pagar,TRUE,account.data_account_type_payable,l10n_co_xphera_chart_template_generic
co_puc_23359502,23359502,Otros Costos Y Gastos De Negocios Conjuntos,TRUE,account.data_account_type_payable,l10n_co_xphera_chart_template_generic
co_puc_12055605,12055605,Inversiones En Subsidiarias,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13351505,13351505,Para Contratos Directos,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13351510,13351510,Para Contratos En Negocios Conjuntos,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13455005,13455005,Ingresos Por Cobrar De Negocios Conjuntos,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13550505,13550505,Anticipo De Impuestos De Renta Y Complementarios,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300504,14300504,Productos terminados,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300505,14300505,Mercancía no facturada,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551005,13551005,Anticipo De Impuestos De Industria Y Comercio,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551501,13551501,Compras En General 3.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551502,13551502,Compras En General 2.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551503,13551503,Compras 1.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551504,13551504,Servicios 2%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551505,13551505,Servicios  4%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551506,13551506,Servicios 6%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551507,13551507,Transporte Carga  1%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551508,13551508,Transporte Pasajeros 3.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551509,13551509,Servicios Hosp. Y Restaurante 3.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551510,13551510,Honorarios 10,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551511,13551511,Honoraraios 11,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551512,13551512,Arrendamiento Inmuebles 3.5%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551513,13551513,Arrendamiento Bienes Muebles 4%,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551514,13551514,Rendimientos Financieros (Intereses),FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551515,13551515,Enajenación  Activos Fijos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551520,13551520,Reteciones Asumidas,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551530,13551530,Retencion En La Fte De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551705,13551705,Impuesto A Las Ventas Retenido,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551710,13551710,Iva Retenido De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551805,13551805,Reteica En Ventas,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13551810,13551810,Reteica De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13653001,13653001,Responsabilidades,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13655005,13655005,De Negocios Conjuntos,TRUE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13700505,13700505,Con Garantia Real ,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13701005,13701005,Con Garantia Personal ,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13701501,13701501,Otros Prestamos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13805005,13805005,De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_13809501,13809501,Otros Deudores,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_1405050501,1405050501,Materia Prima Gravada,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_1405050502,1405050502,Materia Prima Exenta,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14050510,14050510,Inventarios En Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14100505,14100505,Inventario Productos En Proceso,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14100510,14100510,Productos De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300501,14300501,Desayuno,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300502,14300502,Almuerzo,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300503,14300503,Cena,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14300515,14300515,Productos De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14350505,14350505,Productos No Fabricados,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14350510,14350510,Mercancias De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14552501,14552501,Elementos De Aseo Y Cafeteria,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14600505,14600505,Envases Y Empaques,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14600510,14600510,Envases Y Empaques De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14990501,14990501,Para Obsolescencia ,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14991001,14991001,Para Diferencia De Inventario Fisico ,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14991501,14991501,Para Perdidas De Inventarios ,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_14993001,14993001,Provision De Negocios Conjuntos,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_16350501,16350501,Software Contable,FALSE,account.data_account_type_current_assets,l10n_co_xphera_chart_template_generic
co_puc_15040501,15040501,Predio 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15041001,15041001,Predio 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15049805,15049805,Ajuste Costo Atribuido Niif Terrenos,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15160501,15160501,Inmueble 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15169805,15169805,Ajustes Costo Atruibo Niif Edificaciones,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15200505,15200505,Maquinaria Y Equipo ,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_1520051001,1520051001,Maquina 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15240501,15240501,Mobiliario Oficina 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15241001,15241001,Equipo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15280505,15280505,"Equipos De Computo, Servidores E Impresoras",FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15281005,15281005,Equipos De Comunicacion,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15361501,15361501,Equipo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15400501,15400501,Vehiculo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15400801,15400801,Vehiculo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15600101,15600101,Armamento De Vigilancia,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15920501,15920501,Inmueble 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15921001,15921001,Maquina 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15921501,15921501,Mobiliario Oficina 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15922001,15922001,Euipos Procesamiento De Datos,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15922002,15922002,Equipos De Comunicacion,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15923001,15923001,Equipo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15923501,15923501,Vehiculo 1,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15926001,15926001,Armamento Y Vigilancia,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15929005,15929005,Dep Construciones Ajuste Niif,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_15929035,15929035,Dep Equipo Transporte Ajuste Niif,FALSE,account.data_account_type_fixed_assets,l10n_co_xphera_chart_template_generic
co_puc_11050505,11050505,Caja General ,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_11050510,11050510,Caja General Negocios Conjuntos,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_11051001,11051001,Caja 1,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_1110051001,1110051001,Bancos Moneda Nal. Negocios Conjuntos,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_1120050501,1120050501,Banco 1,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_1120051001,1120051001,Ctas De Ahorro Negocios Conjuntos,FALSE,account.data_account_type_liquidity,l10n_co_xphera_chart_template_generic
co_puc_51050601,51050601,Sueldos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51050630,51050630,Sueldos En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51051501,51051501,Horas Extras Y Recargos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51051530,51051530,Horas Extras Y Recargos En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052101,51052101,Viaticos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052130,51052130,Viaticos En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052401,51052401,Incapacidades,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052430,51052430,Incapacidades En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052701,51052701,Auxilio De Transporte ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51052730,51052730,Auxilio De Transporte En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053001,51053001,Cesantias ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053030,51053030,Cesantias En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053301,51053301,Intereses Sobre Cesantias ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053330,51053330,Intereses/Cesantias En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053601,51053601,Prima De Servicios ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053630,51053630,Prima De Servicios En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053901,51053901,Vacaciones ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51053930,51053930,Vacaciones En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51056901,51056901,Aportes A E.P.S,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51056930,51056930,Aportes A E.P.S En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057001,51057001,Aportes A Fondos De Pensiones Y/O Cesantias,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057030,51057030,Aportes A Fondos De Pensiones En Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057201,51057201,Aportes Cajas De Compensacion Familiar,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057030,51057030,Aportes Cajas De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057501,51057501,Aportes I.C.B.F.,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057530,51057530,Aportes I.C.B.F. En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057801,51057801,Sena,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51057830,51057830,Sena En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51058401,51058401,Gastos Medicos Y Drogas,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51058430,51058430,Gastos Medicos Y Drogas En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51102501,51102501,Asesoria Juridica,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51103501,51103501,Asesoria Tecnica,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51104001,51104001,Honorarios De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51109501,51109501,Otros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51150501,51150501,Industria Y Comercio,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51150530,51150530,Industria Y Comercio De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51151501,51151501,Impuesto Predial,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51154001,51154001,De Vehiculos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51155501,51155501,Gravamen Movimientos Financieros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51155530,51155530,Gmf De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51159501,51159501,Estampillas,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51159502,51159502,Tasa Bomberil,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51159503,51159503,Otros Impuestos- 8% Impoconsumo,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51159530,51159530,Otros Impuestos De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51201001,51201001,Construcciones Y Edificaciones,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51204001,51204001,Arrendamiento Vehiculos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51207501,51207501,Arrendamientos En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51301005,51301005,Cumplimiento ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51301330,51301330,Cumplimiento En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51302501,51302501,Incendio,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51304001,51304001,Flota Y Equipo De Transporte ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51306001,51306001,Responsabilidad Civil Y Extracontractual ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51306330,51306330,Resp. Civil Y Extracontractual  En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51307501,51307501,Obligatorio Accidente De Transito ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51308530,51308530,Seguros-Operaciones En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51309501,51309501,Otros Seguros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51350501,51350501,Aseo Y Vigilancia ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51351001,51351001,Temporales ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51351501,51351501,Asistencia Tecnica ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51352001,51352001,Procesamiento Electronico De Datos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51352501,51352501,Acueducto Y Alcantarillado ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51353001,51353001,Energia Electrica ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51353501,51353501,Telefono ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51354001,51354001,"Correo, Portes Y Telegramas ",FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51354501,51354501,Fax Y Telex ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51355001,51355001,"Transporte, Fletes Y Acarreos ",FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51355501,51355501,Gas ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51357030,51357030,Servicios En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51359501,51359501,Otros ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51400501,51400501,Notariales ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51401001,51401001,Registro Mercantil ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51401501,51401501,Tramites Y Licencias ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51403530,51403530,Gastos Legales En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51409501,51409501,Otros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51451001,51451001,Construcciones Y Edificaciones,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51451501,51451501,Maquina Y Equipo,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51452001,51452001,Equipo De Oficina ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51452501,51452501,Equipo De Computación Y Comunicación,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51453501,51453501,Equipo De Hoteles Y Restaurantes ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51454001,51454001,Flota Y Equipo De Transporte,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51458030,51458030,Mantenimiento Y Reparaciones En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51500501,51500501,Instalaciones Electricas,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51501001,51501001,Arreglos Ornamentales ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51501501,51501501,Reparaciones Locativas ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51502001,51502001,Adecuaciones Oficina ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51503030,51503030,Adecuacion E Instalacion En Negocios Conjuntoa,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51550501,51550501,Alojamiento Y Manutención ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51551501,51551501,Pasajes Aereos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51552001,51552001,Pasajes Terrestres ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51553001,51553001,Viaticos En General ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51553530,51553530,Gastos De Viaje En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51600501,51600501,Construcciones Y Edificaciones,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51601001,51601001,Maquina Y Equipo,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51601501,51601501,Equipo De Oficina  ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51602001,51602001,Ewuipo De Computación Y Comunicación ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51603001,51603001,Equipo De Hoteles Y Restaurantes ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51603501,51603501,Flota Y Equipo De Transporte,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51606001,51606001,Armamento De Vigilancia ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51609701,51609701,Ajustes Niif Depreciacion Equipo De Transportes,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51609801,51609801,Ajustes Niif Depreciacion Edificaciones,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51651001,51651001,Amortizacion Sofware,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51951001,51951001,"Libros, Suscripciones, Periodicos Y Revistas ",FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51952001,51952001,Gastos De Representación Y Relaciones Publicas,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51952501,51952501,Elementos De Aseo Y Cafeteria ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51953001,51953001,"Utiles,Papeleria Y Fotocopias",FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51953501,51953501,Combustibles Y Lubricantes  ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51954501,51954501,Taxis Y Buses ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51955001,51955001,Estampillas ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51956001,51956001,Casino Y Restaurante ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51959501,51959501,Otros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_51959830,51959830,Gastos Diversos En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53050501,53050501,Gastos Bancarios  ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53050630,53050630,Gastos Bancarios De Negocios Conjuntos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53051501,53051501,Comisiones E Iva,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53051830,53051830,Comisiones E Iva De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53052005,53052005,Intereses Bancarios,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53052010,53052010,Intereses Terceros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53052330,53052330,Intereses De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53055030,53055030,Financieros En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53152001,53152001,Impuestos Asumidos  ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53152530,53152530,Imp. Asumidos De Negocios Cojuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53500501,53500501,Gastos Y Compras Personales,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53500502,53500502,Iva En Gastos Y Compras Personales,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53503001,53503001,Gastos No Deducible En Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53959501,53959501,Otros,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_53959730,53959730,Gastos Diversos De Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_61359501,61359501,Venta De Otros Productos ,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_61800501,61800501,Cierre De Cuenta 62 Inv. Periodico,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_62050501,62050501,Productos E Insumos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_62053501,62053501,Mercancias En General,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_62054001,62054001,Productos Y Materiales Fincas,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
co_puc_62053530,62053530,Mercancias En General Negocios Conjuntos,FALSE,account.data_account_type_expenses,l10n_co_xphera_chart_template_generic
